Timestamp,Relative Time (s),CPU Usage (%),Memory Usage (%),Disk Read (Mo/s),Disk Write (Mo/s),Network (Ko/s),CPU Temperature (°C),Encrypted Files,Encrypted Disk Usage (%),Encrypted Files Size (Mo),Encryption Speed (o/s),Mode,Attack Type,Attack,Host,Measurement,Run
19:58:23.160,166.16,0.0,20.2,0.0,0.0,0.0,58.4,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:58:24.240,167.24,3.1,20.2,0.0,0.0,0.0,58.9,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:58:25.300,168.3,0.5,20.2,0.0,0.02,0.0,58.4,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:58:26.370,169.37,0.0,20.2,0.0,0.0,0.0,58.4,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:58:27.460,170.46,1.0,20.2,0.0,0.0,0.0,57.9,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:58:28.530,171.53,0.5,20.2,0.0,0.0,0.0,58.4,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:58:29.600,172.6,0.0,20.2,0.0,0.0,0.0,58.9,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:58:30.690,173.69,0.0,20.2,0.0,0.0,0.0,58.4,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:58:31.770,174.77,1.5,20.2,0.0,0.02,0.0,59.4,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:58:32.850,175.85,0.5,20.2,0.0,0.0,0.0,58.4,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:58:33.930,176.93,2.9,20.2,0.0,0.0,0.0,58.4,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:58:35.010,178.01,0.0,20.2,0.0,0.0,0.0,57.9,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:58:36.050,179.05,0.5,20.2,0.0,0.0,0.0,58.9,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:58:37.080,180.08,0.0,20.2,0.0,0.0,0.0,58.9,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:58:38.110,181.11,0.0,20.2,0.0,0.0,0.0,58.9,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:58:39.150,182.15,0.0,20.2,0.0,0.0,0.0,59.4,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:58:40.220,183.22,0.0,20.2,0.0,0.0,0.0,58.4,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:58:41.310,184.31,0.0,20.2,0.0,0.13,0.0,58.9,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:58:42.380,185.38,0.5,20.2,0.0,0.0,0.0,59.4,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:58:43.460,186.46,3.1,20.2,0.0,0.0,0.0,59.4,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:58:44.500,187.5,2.0,20.2,0.0,0.0,0.0,58.9,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:58:45.540,188.54,0.0,20.2,0.0,0.0,0.0,58.9,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:58:46.580,189.58,0.0,20.2,0.0,0.0,0.0,59.4,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:58:47.620,190.62,0.5,20.2,0.0,0.0,0.0,59.4,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:58:48.650,191.65,10.7,20.2,0.0,0.03,0.0,59.9,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:58:49.710,192.71,0.0,20.3,0.0,0.0,0.0,59.9,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:58:50.790,193.79,1.0,20.2,0.0,0.0,0.0,58.4,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:58:51.880,194.88,0.0,20.2,0.0,0.26,0.0,58.4,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:58:52.970,195.97,0.0,20.3,0.0,0.0,0.0,57.9,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:58:54.040,197.04,0.0,20.1,0.0,0.0,0.0,58.4,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:58:55.120,198.12,0.0,20.2,0.0,0.0,0.0,57.9,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:58:56.200,199.2,0.0,20.2,0.0,0.06,0.0,58.4,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:58:57.290,200.29,0.0,20.2,0.0,0.0,0.0,57.9,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:58:58.370,201.37,0.0,20.2,0.0,0.0,0.0,58.9,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:58:59.450,202.45,0.5,20.2,0.0,0.0,0.0,57.9,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:59:00.540,203.54,0.0,20.2,0.0,0.0,0.0,58.4,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:59:01.620,204.62,0.0,20.2,0.0,0.0,0.0,57.9,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:59:02.690,205.69,0.0,20.2,0.0,0.0,0.0,58.9,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:59:03.780,206.78,0.0,20.2,0.0,0.02,0.0,58.4,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:59:04.850,207.85,0.5,20.2,0.0,0.0,0.0,58.9,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:59:05.930,208.93,0.0,20.2,0.0,0.0,0.0,57.9,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:59:07.020,210.02,0.0,20.2,0.0,0.0,0.0,58.4,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:59:08.090,211.09,0.0,20.2,0.0,0.0,0.0,58.4,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:59:09.170,212.17,0.0,20.2,0.0,0.0,0.0,58.9,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:59:10.250,213.25,0.0,20.2,0.0,0.0,0.0,57.9,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:59:11.340,214.34,0.0,20.2,0.0,0.0,0.0,58.4,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:59:12.420,215.42,0.0,20.2,0.0,0.0,0.0,57.9,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:59:13.490,216.49,0.0,20.2,0.0,0.0,0.0,59.4,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:59:14.570,217.57,0.0,20.2,0.0,0.0,0.0,58.9,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:59:15.640,218.64,14.1,20.2,0.0,0.0,0.0,59.4,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:59:16.680,219.68,0.0,20.2,0.0,0.0,0.0,58.4,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:59:17.720,220.72,2.5,20.2,0.0,0.0,0.0,60.3,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:59:18.770,221.77,0.0,20.2,0.0,0.0,0.0,59.4,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:59:19.800,222.8,1.0,20.2,0.0,0.01,0.0,59.9,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:59:20.830,223.83,0.0,20.2,0.0,0.0,0.0,59.4,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:59:21.920,224.92,0.0,20.2,0.0,0.0,0.0,59.4,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:59:23.000,226.0,0.0,20.2,0.0,0.05,0.0,58.9,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:59:24.080,227.08,0.0,20.2,0.0,0.0,0.0,58.9,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:59:25.150,228.15,0.0,20.2,0.0,0.0,0.0,58.4,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:59:26.230,229.23,0.0,20.2,0.0,0.02,0.0,58.9,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:59:27.310,230.31,0.0,20.2,0.0,0.13,0.0,58.4,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:59:28.390,231.39,0.0,20.2,0.0,0.0,0.0,58.4,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:59:29.470,232.47,0.0,20.2,0.0,0.0,0.0,58.4,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:59:30.550,233.55,0.0,20.2,0.0,0.03,0.0,59.4,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:59:31.620,234.62,0.0,20.2,0.0,0.0,0.0,58.4,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:59:32.700,235.7,0.5,20.2,0.0,0.02,0.0,58.9,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:59:33.780,236.78,0.0,20.2,0.0,0.0,0.0,58.4,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:59:34.850,237.85,0.0,20.2,0.0,0.0,0.0,57.9,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:59:35.940,238.94,0.0,20.2,0.0,0.0,0.0,58.4,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:59:37.010,240.01,0.0,20.2,0.0,0.0,0.0,57.9,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:59:38.090,241.09,0.0,20.2,0.0,0.0,0.0,58.4,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:59:39.160,242.16,0.5,20.2,0.0,0.0,0.0,57.9,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:59:40.240,243.24,0.0,20.2,0.0,0.02,0.0,57.9,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:59:41.320,244.32,0.0,20.2,0.0,0.0,0.0,57.9,802,96.9,1.95,0,Recovery,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
